stat_id,player_id,player_name,age,gender,country,game_id,game_name,total_games_played,total_wins,total_losses,total_moves,total_time_played_minutes,win_ratio,rating,last_played
3433ab7c-ba61-11ef-9d4e-00155d326b4e,d137de99-ba60-11ef-9d4e-00155d326b4e,"Amelia Martinez",48,Female,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,28,10,15,834,915,35.71,2,"2024-11-21 18:11:00"
3433b69e-ba61-11ef-9d4e-00155d326b4e,d1265daa-ba60-11ef-9d4e-00155d326b4e,"Evelyn Johnson",38,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,33,10,21,920,1097,30.30,2,"2024-11-26 23:38:00"
3433cc60-ba61-11ef-9d4e-00155d326b4e,d10b6114-ba60-11ef-9d4e-00155d326b4e,"David Hernandez",51,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,37,11,22,1029,1353,29.73,2,"2024-11-22 10:17:00"
3433d680-ba61-11ef-9d4e-00155d326b4e,d1836a25-ba60-11ef-9d4e-00155d326b4e,"Evelyn Martinez",43,Female,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,11,6,5,325,349,54.55,2,"2024-11-25 02:03:00"
3433fcf3-ba61-11ef-9d4e-00155d326b4e,d107d129-ba60-11ef-9d4e-00155d326b4e,"Harper Martin",35,Non-Binary,USA,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,14,9,5,402,555,64.29,2,"2024-10-24 12:59:00"
343416ea-ba61-11ef-9d4e-00155d326b4e,d15773ac-ba60-11ef-9d4e-00155d326b4e,"Amelia Martin",42,Male,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,62,29,28,1768,2069,46.77,3,"2024-12-12 12:57:00"
343419b8-ba61-11ef-9d4e-00155d326b4e,d13f32ec-ba60-11ef-9d4e-00155d326b4e,"Michael Davis",30,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,14,9,4,409,394,64.29,2,"2024-10-22 02:24:00"
34341e5e-ba61-11ef-9d4e-00155d326b4e,d13b8cfd-ba60-11ef-9d4e-00155d326b4e,"Anthony Rodriguez",38,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,53,22,27,1550,1687,41.51,3,"2024-11-09 19:51:00"
34342b64-ba61-11ef-9d4e-00155d326b4e,d166a085-ba60-11ef-9d4e-00155d326b4e,"Emily Martinez",22,Non-Binary,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,20,6,10,721,623,30.00,1,"2024-12-07 06:41:00"
343454f8-ba61-11ef-9d4e-00155d326b4e,d1885edd-ba60-11ef-9d4e-00155d326b4e,"David Thomas",24,Non-Binary,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,45,19,23,1379,1453,42.22,3,"2024-12-12 04:13:00"
343467ea-ba61-11ef-9d4e-00155d326b4e,d10612fc-ba60-11ef-9d4e-00155d326b4e,"Matthew Anderson",30,Non-Binary,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,18,8,8,586,648,44.44,2,"2024-12-09 02:08:00"
34346b4c-ba61-11ef-9d4e-00155d326b4e,d11adf8b-ba60-11ef-9d4e-00155d326b4e,"Harper Rodriguez",37,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,51,22,24,1455,1623,43.14,3,"2024-12-02 00:54:00"
34347436-ba61-11ef-9d4e-00155d326b4e,d0fd7f80-ba60-11ef-9d4e-00155d326b4e,"Charles Martin",44,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,50,23,24,1367,1858,46.00,3,"2024-12-11 14:20:00"
34347466-ba61-11ef-9d4e-00155d326b4e,d146fa5a-ba60-11ef-9d4e-00155d326b4e,"Michael Garcia",54,Female,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,49,19,23,1337,1810,38.78,3,"2024-12-12 11:46:00"
3434760f-ba61-11ef-9d4e-00155d326b4e,d14c2473-ba60-11ef-9d4e-00155d326b4e,"Robert Garcia",18,Female,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,21,9,11,566,721,42.86,2,"2024-10-14 21:58:00"
3434b041-ba61-11ef-9d4e-00155d326b4e,d17a0374-ba60-11ef-9d4e-00155d326b4e,"Ava Jackson",45,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,45,18,23,1415,1612,40.00,3,"2024-12-04 03:08:00"
3434b0d2-ba61-11ef-9d4e-00155d326b4e,d1032877-ba60-11ef-9d4e-00155d326b4e,"Emma Brown",28,Female,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,37,15,18,1010,1245,40.54,3,"2024-12-09 13:29:00"
3434ba45-ba61-11ef-9d4e-00155d326b4e,d16b2de6-ba60-11ef-9d4e-00155d326b4e,"Ava Lopez",54,Female,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,27,12,12,735,951,44.44,2,"2024-11-27 04:25:00"
3434bfc5-ba61-11ef-9d4e-00155d326b4e,d0f6ae75-ba60-11ef-9d4e-00155d326b4e,"Matthew Rodriguez",48,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,36,19,15,1145,1374,52.78,3,"2024-12-02 06:54:00"
3434c185-ba61-11ef-9d4e-00155d326b4e,d16264c9-ba60-11ef-9d4e-00155d326b4e,"Evelyn Jones",28,Non-Binary,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,24,11,10,775,767,45.83,2,"2024-12-03 03:23:00"
3434d57b-ba61-11ef-9d4e-00155d326b4e,d174ab47-ba60-11ef-9d4e-00155d326b4e,"Harper Martin",30,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,60,25,29,1862,2277,41.67,3,"2024-12-04 19:36:00"
3434fb51-ba61-11ef-9d4e-00155d326b4e,d1365ba7-ba60-11ef-9d4e-00155d326b4e,"William Wilson",46,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,69,31,33,1787,2381,44.93,3,"2024-12-10 00:27:00"
3435077d-ba61-11ef-9d4e-00155d326b4e,d0f1619c-ba60-11ef-9d4e-00155d326b4e,"John Rodriguez",48,Non-Binary,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,32,15,14,876,1180,46.88,3,"2024-12-07 11:57:00"
3435297d-ba61-11ef-9d4e-00155d326b4e,d13487fa-ba60-11ef-9d4e-00155d326b4e,"Sophia Wilson",22,Non-Binary,USA,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,50,25,22,1433,1723,50.00,3,"2024-12-03 09:28:00"
34352adc-ba61-11ef-9d4e-00155d326b4e,d15357c7-ba60-11ef-9d4e-00155d326b4e,"Daniel Miller",35,Non-Binary,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,59,25,27,1677,2100,42.37,3,"2024-12-09 09:24:00"
34355b8c-ba61-11ef-9d4e-00155d326b4e,d0ff524a-ba60-11ef-9d4e-00155d326b4e,"Ava Martin",22,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,44,24,17,1178,1408,54.55,3,"2024-12-06 23:25:00"
34355c1d-ba61-11ef-9d4e-00155d326b4e,d185125f-ba60-11ef-9d4e-00155d326b4e,"Mia Hernandez",33,Non-Binary,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,11,8,3,302,421,72.73,2,"2024-12-06 02:15:00"
343562e6-ba61-11ef-9d4e-00155d326b4e,d181e215-ba60-11ef-9d4e-00155d326b4e,"Harper Lopez",23,Non-Binary,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,65,27,30,1903,2270,41.54,3,"2024-11-30 00:21:00"
34357447-ba61-11ef-9d4e-00155d326b4e,d15e1b12-ba60-11ef-9d4e-00155d326b4e,"Abigail Wilson",36,Male,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,21,6,15,564,746,28.57,2,"2024-11-21 18:50:00"
34357717-ba61-11ef-9d4e-00155d326b4e,d124b126-ba60-11ef-9d4e-00155d326b4e,"David Davis",21,Female,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,39,18,14,1231,1485,46.15,3,"2024-12-12 19:21:00"
34357cd0-ba61-11ef-9d4e-00155d326b4e,d12c9adf-ba60-11ef-9d4e-00155d326b4e,"Michael Moore",51,Non-Binary,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,46,24,19,1396,1836,52.17,3,"2024-11-28 06:53:00"
34359103-ba61-11ef-9d4e-00155d326b4e,d143e4e9-ba60-11ef-9d4e-00155d326b4e,"Robert Anderson",26,Female,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,11,6,5,268,380,54.55,2,"2024-12-08 07:10:00"
34359b25-ba61-11ef-9d4e-00155d326b4e,d11e2d31-ba60-11ef-9d4e-00155d326b4e,"Mia Jackson",37,Female,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,13,3,8,362,399,23.08,1,"2024-12-09 08:59:00"
3435a343-ba61-11ef-9d4e-00155d326b4e,d114e3d2-ba60-11ef-9d4e-00155d326b4e,"John Miller",26,Female,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,48,27,20,1344,1647,56.25,3,"2024-12-09 02:08:00"
3435aea4-ba61-11ef-9d4e-00155d326b4e,d14a47f9-ba60-11ef-9d4e-00155d326b4e,"Abigail Martinez",33,Male,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,53,27,22,1652,1722,50.94,3,"2024-12-06 23:25:00"
3435bb9d-ba61-11ef-9d4e-00155d326b4e,d11fc08d-ba60-11ef-9d4e-00155d326b4e,"Abigail Lopez",20,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,40,25,11,1199,1359,62.50,3,"2024-11-26 19:33:00"
3435e65b-ba61-11ef-9d4e-00155d326b4e,d0d48e3b-ba60-11ef-9d4e-00155d326b4e,"Robert Martin",45,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,55,21,29,1557,1882,38.18,3,"2024-12-10 03:16:00"
3435e7b0-ba61-11ef-9d4e-00155d326b4e,d16837c8-ba60-11ef-9d4e-00155d326b4e,"Mia Gonzales",54,Female,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,13,5,8,436,410,38.46,1,"2024-12-07 09:23:00"
3435f311-ba61-11ef-9d4e-00155d326b4e,d13074a1-ba60-11ef-9d4e-00155d326b4e,"John Rodriguez",52,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,17,6,8,457,560,35.29,1,"2024-12-05 23:09:00"
3435f8a9-ba61-11ef-9d4e-00155d326b4e,d0d1a7d7-ba60-11ef-9d4e-00155d326b4e,"Amelia Davis",35,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,10,3,4,251,318,30.00,1,"2024-10-11 20:47:00"
34360364-ba61-11ef-9d4e-00155d326b4e,d15ee3cd-ba60-11ef-9d4e-00155d326b4e,"Michael Thomas",33,Non-Binary,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,15,7,7,492,546,46.67,2,"2024-10-03 11:17:00"
343606cf-ba61-11ef-9d4e-00155d326b4e,d1045462-ba60-11ef-9d4e-00155d326b4e,"Thomas Jackson",32,Female,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,35,15,18,921,1137,42.86,3,"2024-11-22 17:29:00"
343612ac-ba61-11ef-9d4e-00155d326b4e,d0ede574-ba60-11ef-9d4e-00155d326b4e,"Charles Garcia",29,Non-Binary,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,71,26,34,2278,2616,36.62,3,"2024-12-06 02:15:00"
343623cc-ba61-11ef-9d4e-00155d326b4e,d16a2164-ba60-11ef-9d4e-00155d326b4e,"Daniel Garcia",18,Male,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,49,27,15,1356,1945,55.10,3,"2024-12-12 21:41:00"
3436283d-ba61-11ef-9d4e-00155d326b4e,d13c2697-ba60-11ef-9d4e-00155d326b4e,"Emily Brown",45,Male,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,19,12,6,437,587,63.16,2,"2024-12-02 06:54:00"
34362e87-ba61-11ef-9d4e-00155d326b4e,d12758d0-ba60-11ef-9d4e-00155d326b4e,"Evelyn Miller",48,Male,USA,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,31,14,12,952,1261,45.16,3,"2024-12-10 09:57:00"
34363094-ba61-11ef-9d4e-00155d326b4e,d0e3e11e-ba60-11ef-9d4e-00155d326b4e,"David Lopez",18,Non-Binary,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,14,6,8,431,531,42.86,2,"2024-11-06 10:02:00"
34363476-ba61-11ef-9d4e-00155d326b4e,d138e4dc-ba60-11ef-9d4e-00155d326b4e,"Emily Johnson",23,Female,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,15,9,6,444,540,60.00,2,"2024-11-14 20:04:00"
343636b4-ba61-11ef-9d4e-00155d326b4e,d1008d76-ba60-11ef-9d4e-00155d326b4e,"Daniel Johnson",21,Non-Binary,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,19,8,7,590,707,42.11,2,"2024-12-01 18:09:00"
343642fe-ba61-11ef-9d4e-00155d326b4e,d0fca9c8-ba60-11ef-9d4e-00155d326b4e,"Olivia Wilson",37,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,59,32,19,1697,2226,54.24,3,"2024-12-10 00:37:00"
34364bef-ba61-11ef-9d4e-00155d326b4e,d0da56fa-ba60-11ef-9d4e-00155d326b4e,"Anthony Johnson",55,Non-Binary,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,13,9,4,378,495,69.23,2,"2024-12-09 04:42:00"
34364e31-ba61-11ef-9d4e-00155d326b4e,d0f413a6-ba60-11ef-9d4e-00155d326b4e,"Evelyn Johnson",36,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,56,28,22,1579,1953,50.00,3,"2024-11-22 02:15:00"
34365342-ba61-11ef-9d4e-00155d326b4e,d10a7c57-ba60-11ef-9d4e-00155d326b4e,"Isabella Williams",38,Non-Binary,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,58,25,26,1660,1911,43.10,3,"2024-12-10 09:57:00"
34365723-ba61-11ef-9d4e-00155d326b4e,d13ac660-ba60-11ef-9d4e-00155d326b4e,"Daniel Anderson",27,Male,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,18,7,10,445,581,38.89,2,"2024-11-22 17:29:00"
34366ef8-ba61-11ef-9d4e-00155d326b4e,d17d142b-ba60-11ef-9d4e-00155d326b4e,"David Anderson",52,Male,USA,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,13,5,7,403,424,38.46,1,"2024-11-25 01:18:00"
343689b4-ba61-11ef-9d4e-00155d326b4e,d1321f8b-ba60-11ef-9d4e-00155d326b4e,"William Hernandez",52,Female,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,19,12,7,535,646,63.16,2,"2024-12-10 04:11:00"
34368a78-ba61-11ef-9d4e-00155d326b4e,d17f8172-ba60-11ef-9d4e-00155d326b4e,"Sophia Taylor",56,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,41,23,10,1115,1514,56.10,3,"2024-12-04 18:14:00"
3436b579-ba61-11ef-9d4e-00155d326b4e,d17577e3-ba60-11ef-9d4e-00155d326b4e,"Emma Martin",19,Male,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,66,27,33,2129,2569,40.91,3,"2024-12-09 09:44:00"
3436b670-ba61-11ef-9d4e-00155d326b4e,d0f5c9b2-ba60-11ef-9d4e-00155d326b4e,"Emily Moore",28,Male,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,54,21,30,1543,1939,38.89,3,"2024-12-10 04:11:00"
3436b82d-ba61-11ef-9d4e-00155d326b4e,d11ba766-ba60-11ef-9d4e-00155d326b4e,"Ava Taylor",30,Female,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,17,5,6,519,516,29.41,1,"2024-10-24 07:38:00"
3436ba1e-ba61-11ef-9d4e-00155d326b4e,d14eab22-ba60-11ef-9d4e-00155d326b4e,"David Wilson",36,Non-Binary,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,19,9,8,580,739,47.37,2,"2024-11-09 09:12:00"
3436beb1-ba61-11ef-9d4e-00155d326b4e,d182a620-ba60-11ef-9d4e-00155d326b4e,"Isabella Moore",30,Non-Binary,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,27,16,10,845,858,59.26,3,"2024-11-19 23:44:00"
3436c30b-ba61-11ef-9d4e-00155d326b4e,d0de326a-ba60-11ef-9d4e-00155d326b4e,"Sophia Thomas",44,Non-Binary,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,31,12,15,914,1089,38.71,2,"2024-12-05 09:12:00"
3436c4ed-ba61-11ef-9d4e-00155d326b4e,d17b64bf-ba60-11ef-9d4e-00155d326b4e,"Mia Anderson",26,Female,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,43,18,20,1201,1453,41.86,3,"2024-11-30 00:37:00"
3436c828-ba61-11ef-9d4e-00155d326b4e,d0d63777-ba60-11ef-9d4e-00155d326b4e,"Charles Martin",19,Female,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,50,22,22,1438,1810,44.00,3,"2024-11-26 23:31:00"
3436d0a1-ba61-11ef-9d4e-00155d326b4e,d141989d-ba60-11ef-9d4e-00155d326b4e,"Olivia Wilson",40,Female,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,21,11,9,702,694,52.38,2,"2024-12-03 19:40:00"
3436dfa3-ba61-11ef-9d4e-00155d326b4e,d13e705d-ba60-11ef-9d4e-00155d326b4e,"Michael Martinez",54,Male,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,14,5,7,298,545,35.71,1,"2024-12-11 10:48:00"
3436e030-ba61-11ef-9d4e-00155d326b4e,d1107d11-ba60-11ef-9d4e-00155d326b4e,"Anthony Lopez",32,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,26,15,9,846,1096,57.69,3,"2024-11-27 18:03:00"
3436e67c-ba61-11ef-9d4e-00155d326b4e,d120a405-ba60-11ef-9d4e-00155d326b4e,"Harper Martinez",42,Male,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,48,16,25,1386,1730,33.33,3,"2024-12-09 06:47:00"
3436fa5f-ba61-11ef-9d4e-00155d326b4e,d0f948f1-ba60-11ef-9d4e-00155d326b4e,"Michael Wilson",47,Male,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,18,7,9,505,678,38.89,2,"2024-12-10 00:42:00"
3436fc41-ba61-11ef-9d4e-00155d326b4e,d154e70a-ba60-11ef-9d4e-00155d326b4e,"Harper Davis",30,Non-Binary,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,33,17,13,903,1136,51.52,3,"2024-12-12 13:21:00"
3436fe8a-ba61-11ef-9d4e-00155d326b4e,d144a0ff-ba60-11ef-9d4e-00155d326b4e,"Sophia Jackson",40,Non-Binary,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,20,7,10,637,696,35.00,2,"2024-11-30 04:51:00"
34370847-ba61-11ef-9d4e-00155d326b4e,d0cd7427-ba60-11ef-9d4e-00155d326b4e,"Evelyn Hernandez",53,Male,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,47,16,27,1340,1672,34.04,3,"2024-11-27 23:20:00"
343712c8-ba61-11ef-9d4e-00155d326b4e,d11a0c5a-ba60-11ef-9d4e-00155d326b4e,"David Wilson",43,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,12,5,6,344,501,41.67,1,"2024-10-11 20:32:00"
34371546-ba61-11ef-9d4e-00155d326b4e,d14637b6-ba60-11ef-9d4e-00155d326b4e,"John Garcia",24,Female,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,58,31,20,1832,2087,53.45,3,"2024-12-11 14:07:00"
343715a9-ba61-11ef-9d4e-00155d326b4e,d0cf1b9b-ba60-11ef-9d4e-00155d326b4e,"Evelyn Rodriguez",29,Male,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,17,7,6,457,613,41.18,2,"2024-11-26 11:20:00"
3437253b-ba61-11ef-9d4e-00155d326b4e,d171ca1d-ba60-11ef-9d4e-00155d326b4e,"Olivia Garcia",43,Male,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,23,10,9,730,877,43.48,2,"2024-10-23 21:40:00"
3437318e-ba61-11ef-9d4e-00155d326b4e,d11408f0-ba60-11ef-9d4e-00155d326b4e,"Ava Brown",20,Female,Spain,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,39,19,18,1107,1412,48.72,3,"2024-12-12 12:57:00"
3437359b-ba61-11ef-9d4e-00155d326b4e,d0d56832-ba60-11ef-9d4e-00155d326b4e,"Olivia Moore",38,Non-Binary,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,42,27,13,1257,1284,64.29,3,"2024-11-28 13:11:00"
343743e0-ba61-11ef-9d4e-00155d326b4e,d15bb147-ba60-11ef-9d4e-00155d326b4e,"Matthew Martin",48,Male,Brazil,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,32,19,9,933,1066,59.38,3,"2024-11-23 04:55:00"
34374756-ba61-11ef-9d4e-00155d326b4e,d0cb6d25-ba60-11ef-9d4e-00155d326b4e,"Charles Williams",38,Male,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,17,11,6,447,549,64.71,2,"2024-10-14 02:57:00"
343756c0-ba61-11ef-9d4e-00155d326b4e,d16e2eef-ba60-11ef-9d4e-00155d326b4e,"Emily Hernandez",42,Male,France,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,44,22,19,1301,1561,50.00,3,"2024-11-28 06:53:00"
34375fd3-ba61-11ef-9d4e-00155d326b4e,d16c4b2c-ba60-11ef-9d4e-00155d326b4e,"Ava Thomas",50,Male,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,31,14,13,899,1169,45.16,3,"2024-12-10 00:27:00"
34376dd3-ba61-11ef-9d4e-00155d326b4e,d0d98373-ba60-11ef-9d4e-00155d326b4e,"Abigail Martin",19,Female,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,45,12,28,1401,1503,26.67,3,"2024-12-07 09:23:00"
3437738f-ba61-11ef-9d4e-00155d326b4e,d135965a-ba60-11ef-9d4e-00155d326b4e,"Emma Williams",20,Male,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,27,12,11,735,1059,44.44,2,"2024-12-04 03:08:00"
3437af88-ba61-11ef-9d4e-00155d326b4e,d12d63f1-ba60-11ef-9d4e-00155d326b4e,"Charlotte Anderson",26,Non-Binary,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,16,9,6,468,428,56.25,2,"2024-11-30 21:59:00"
3437b903-ba61-11ef-9d4e-00155d326b4e,d13ff5f8-ba60-11ef-9d4e-00155d326b4e,"David Martinez",43,Male,USA,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,12,4,8,349,451,33.33,1,"2024-11-11 03:49:00"
3437b99b-ba61-11ef-9d4e-00155d326b4e,d18930a8-ba60-11ef-9d4e-00155d326b4e,"Amelia Gonzales",39,Non-Binary,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,14,2,10,379,528,14.29,1,"2024-11-08 22:19:00"
3437cb29-ba61-11ef-9d4e-00155d326b4e,d0d37883-ba60-11ef-9d4e-00155d326b4e,"William Anderson",57,Female,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,16,7,8,494,489,43.75,2,"2024-10-10 11:06:00"
3437eaba-ba61-11ef-9d4e-00155d326b4e,d15a21a5-ba60-11ef-9d4e-00155d326b4e,"Abigail Taylor",28,Female,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,20,5,13,462,799,25.00,2,"2024-10-06 14:06:00"
3437ec64-ba61-11ef-9d4e-00155d326b4e,d12ee58c-ba60-11ef-9d4e-00155d326b4e,"Amelia Wilson",51,Male,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,27,9,15,848,939,33.33,2,"2024-11-30 07:11:00"
3437ec96-ba61-11ef-9d4e-00155d326b4e,d14b510b-ba60-11ef-9d4e-00155d326b4e,"Charles Anderson",33,Non-Binary,Australia,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,53,20,28,1423,1836,37.74,3,"2024-11-12 17:08:00"
3437f2aa-ba61-11ef-9d4e-00155d326b4e,d0f24352-ba60-11ef-9d4e-00155d326b4e,"Anthony Garcia",48,Non-Binary,Italy,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,15,5,9,490,511,33.33,1,"2024-10-31 19:53:00"
3438050c-ba61-11ef-9d4e-00155d326b4e,d1584720-ba60-11ef-9d4e-00155d326b4e,"Charlotte Taylor",47,Female,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,49,24,19,1453,1775,48.98,3,"2024-12-05 23:09:00"
343812ef-ba61-11ef-9d4e-00155d326b4e,d185d666-ba60-11ef-9d4e-00155d326b4e,"Ava Rodriguez",27,Female,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,11,5,6,371,434,45.45,1,"2024-09-16 17:20:00"
34381e9d-ba61-11ef-9d4e-00155d326b4e,d0fe79c3-ba60-11ef-9d4e-00155d326b4e,"Michael Johnson",47,Non-Binary,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,46,18,25,1302,1328,39.13,3,"2024-11-19 13:01:00"
34382133-ba61-11ef-9d4e-00155d326b4e,d17ea9ef-ba60-11ef-9d4e-00155d326b4e,"Emily Johnson",26,Male,UK,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,61,31,26,1713,2293,50.82,3,"2024-12-09 01:02:00"
34382b1e-ba61-11ef-9d4e-00155d326b4e,d0d0d0ea-ba60-11ef-9d4e-00155d326b4e,"Amelia Gonzales",38,Male,Japan,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,45,21,22,1411,1596,46.67,3,"2024-12-07 09:43:00"
34382c3d-ba61-11ef-9d4e-00155d326b4e,d0f072ec-ba60-11ef-9d4e-00155d326b4e,"Matthew Brown",33,Non-Binary,Canada,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,22,14,7,618,799,63.64,3,"2024-11-30 04:45:00"
34382f9d-ba61-11ef-9d4e-00155d326b4e,d152933d-ba60-11ef-9d4e-00155d326b4e,"Joseph Hernandez",46,Non-Binary,Germany,d0ac1c5e-ba60-11ef-9d4e-00155d326b4e,chess,18,9,5,558,646,50.00,2,"2024-11-09 12:12:00"
